,Voltage (V),Sample,dQ/dV
264,3.9,4,0.086712963
265,3.901,4,0.086712963
266,3.902,4,0.175856481
267,3.903,4,0.176597222
268,3.904,4,0.088194444
269,3.905,4,0.088194444
270,3.906,4,0.081974206
271,3.907,4,0.075753968
272,3.908,4,0.075753968
273,3.909,4,0.075753968
274,3.91,4,0.314675926
275,3.911,4,0.091018519
276,3.912,4,0.091018519
277,3.913,4,0.079623843
278,3.914,4,0.068229167
279,3.915,4,0.068229167
280,3.916,4,0.068229167
281,3.917,4,0.08953125
282,3.918,4,0.110833333
283,3.919,4,0.110833333
284,3.92,4,0.112722222
285,3.921,4,0.112722222
286,3.922,4,0.079856481
287,3.923,4,0.046990741
288,3.924,4,0.046990741
289,3.925,4,0.046990741
290,3.926,4,0.046990741
291,3.927,4,0.046990741
292,3.928,4,0.591412037
293,3.929,4,0.145277778
294,3.93,4,0.145277778
295,3.931,4,0.064506173
296,3.932,4,0.064506173
297,3.933,4,0.064506173
298,3.934,4,0.064506173
299,3.935,4,0.179753086
300,3.936,4,0.180787037
301,3.937,4,0.066574074
302,3.938,4,0.066574074
303,3.939,4,0.066574074
304,3.94,4,0.066574074
305,3.941,4,0.059861111
306,3.942,4,0.059861111
307,3.943,4,0.059861111
308,3.944,4,0.059861111
309,3.945,4,0.059861111
310,3.946,4,0.199444444
311,3.947,4,0.133441358
312,3.948,4,0.067438272
313,3.949,4,0.067438272
314,3.95,4,0.067438272
315,3.951,4,0.067438272
316,3.952,4,0.346319444
317,3.953,4,0.038541667
318,3.954,4,0.038541667
319,3.955,4,0.038541667
320,3.956,4,0.038541667
321,3.957,4,0.038541667
322,3.958,4,0.038541667
323,3.959,4,0.038541667
324,3.96,4,0.208518519
325,3.961,4,0.456111111
326,3.962,4,0.07037037
327,3.963,4,0.07037037
328,3.964,4,0.07037037
329,3.965,4,0.07037037
330,3.966,4,0.092142857
331,3.967,4,0.092142857
332,3.968,4,0.092142857
333,3.969,4,0.111738095
334,3.97,4,0.131333333
335,3.971,4,0.131333333
336,3.972,4,0.164166667
337,3.973,4,0.164166667
338,3.974,4,0.043777778
339,3.975,4,0.043777778
340,3.976,4,0.043777778
341,3.977,4,0.043777778
342,3.978,4,0.043777778
343,3.979,4,0.043777778
344,3.98,4,0.043777778
345,3.981,4,0.440395833
346,3.982,4,0.169791667
347,3.983,4,0.152951389
348,3.984,4,0.136111111
349,3.985,4,0.136111111
350,3.986,4,0.061868687
351,3.987,4,0.061868687
352,3.988,4,0.061868687
353,3.989,4,0.061868687
354,3.99,4,0.061868687
355,3.991,4,0.088619529
356,3.992,4,0.11537037
357,3.993,4,0.11537037
358,3.994,4,0.116342593
359,3.995,4,0.117314815
360,3.996,4,0.117314815
361,3.997,4,0.146643519
362,3.998,4,0.175972222
363,3.999,4,0.138263889
364,4,4,0.100555556
365,4.001,4,0.100555556
366,4.002,4,0.100555556
367,4.003,4,0.175972222
368,4.004,4,0.175972222
369,4.005,4,0.140777778
370,4.006,4,0.140777778
371,4.007,4,0.120666667
372,4.008,4,0.100555556
373,4.009,4,0.100555556
374,4.01,4,0.100555556
375,4.011,4,0.140777778
376,4.012,4,0.140777778
377,4.013,4,0.140777778
378,4.014,4,0.140777778
379,4.015,4,0.140777778
380,4.016,4,0.140777778
381,4.017,4,0.140777778
382,4.018,4,0.140777778
383,4.019,4,0.140777778
384,4.02,4,0.140777778
385,4.021,4,0.117314815
386,4.022,4,0.117314815
387,4.023,4,0.117314815
388,4.024,4,0.140777778
389,4.025,4,0.140777778
390,4.026,4,0.129046296
391,4.027,4,0.117314815
392,4.028,4,0.117314815
393,4.029,4,0.146643519
394,4.03,4,0.175972222
395,4.031,4,0.158375
396,4.032,4,0.140777778
397,4.033,4,0.140777778
398,4.034,4,0.117314815
399,4.035,4,0.117314815
400,4.036,4,0.117314815
401,4.037,4,0.117314815
402,4.038,4,0.117314815
403,4.039,4,0.117314815
404,4.04,4,0.140777778
405,4.041,4,0.140777778
406,4.042,4,0.129046296
407,4.043,4,0.117314815
408,4.044,4,0.117314815
409,4.045,4,0.146643519
410,4.046,4,0.175972222
411,4.047,4,0.158402778
412,4.048,4,0.140833333
413,4.049,4,0.140833333
414,4.05,4,0.100634921
415,4.051,4,0.100634921
416,4.052,4,0.100634921
417,4.053,4,0.120734127
418,4.054,4,0.140833333
419,4.055,4,0.140833333
420,4.056,4,9.256972222
421,4.057,4,0.050888889
422,4.058,4,0.050888889
423,4.059,4,0.286701389
424,4.06,4,0.063680556
425,4.061,4,0.1590625
426,4.062,4,0.127222222
427,4.063,4,0.127222222
428,4.064,4,0.190208333
429,4.065,4,0.094895833
430,4.066,4,0.063263889
431,4.067,4,0.158298611
432,4.068,4,0.084351852
433,4.069,4,0.168564815
434,4.07,4,0.126388889
435,4.071,4,0.084259259
436,4.072,4,0.168518519
437,4.073,4,0.126527778
438,4.074,4,0.063263889
439,4.075,4,0.063263889
440,4.076,4,0.252638889
441,4.077,4,0.125416667
442,4.078,4,0.187986111
443,4.079,4,0.094097222
444,4.08,4,0.062777778
445,4.081,4,0.156944444
446,4.082,4,0.083611111
447,4.083,4,0.167083333
448,4.084,4,0.125277778
449,4.085,4,0.155763889
450,4.086,4,0.062083333
451,4.087,4,0.196597222
452,4.088,4,0.082777778
453,4.089,4,0.082777778
454,4.09,4,0.165555556
455,4.091,4,0.082777778
456,4.092,4,0.103472222
457,4.093,4,0.18625
458,4.094,4,0.062083333
459,4.095,4,0.062083333
460,4.096,4,0.248333333
461,4.097,4,0.062152778
462,4.098,4,0.062152778
463,4.099,4,0.186388889
464,4.1,4,0.103287037
465,4.101,4,0.082407407
466,4.102,4,0.205092593
467,4.103,4,0.102546296
468,4.104,4,0.123055556
469,4.105,4,0.102592593
470,4.106,4,0.08212963
471,4.107,4,0.24625
472,4.108,4,0.082037037
473,4.109,4,0.164074074
474,4.11,4,0.081574074
475,4.111,4,0.101689815
476,4.112,4,0.121875
477,4.113,4,0.121944444
478,4.114,4,0.10162037
479,4.115,4,0.081296296
480,4.116,4,0.182916667
481,4.117,4,0.10162037
482,4.118,4,0.081296296
483,4.119,4,0.152256944
484,4.12,4,0.060902778
485,4.121,4,0.152395833
486,4.122,4,0.182430556
487,4.123,4,0.121041667
488,4.124,4,0.120833333
489,4.125,4,0.100694444
490,4.126,4,0.080555556
491,4.127,4,0.120833333
492,4.128,4,0.120833333
493,4.129,4,0.080555556
494,4.13,4,0.16125
495,4.131,4,0.120972222
496,4.132,4,0.120833333
497,4.133,4,0.160185185
498,4.134,4,0.079814815
499,4.135,4,0.159675926
500,4.136,4,0.079907407
501,4.137,4,0.119861111
502,4.138,4,0.119722222
503,4.139,4,0.1496875
504,4.14,4,0.059930556
505,4.141,4,0.149826389
506,4.142,4,0.079814815
507,4.143,4,0.099837963
508,4.144,4,0.119861111
509,4.145,4,0.099884259
510,4.146,4,0.079907407
511,4.147,4,0.239444444
512,4.148,4,0.158518519
513,4.149,4,0.079259259
514,4.15,4,0.11875
515,4.151,4,0.079166667
516,4.152,4,0.099027778
517,4.153,4,0.178333333
518,4.154,4,0.059375
519,4.155,4,0.059375
520,4.156,4,0.177986111
521,4.157,4,0.118472222
522,4.158,4,0.117916667
523,4.159,4,0.117708333
524,4.16,4,0.098101852
525,4.161,4,0.078425926
526,4.162,4,0.117638889
527,4.163,4,0.117638889
528,4.164,4,0.117638889
529,4.165,4,0.078425926
530,4.166,4,0.156712963
531,4.167,4,0.078333333
532,4.168,4,0.156805556
533,4.169,4,0.147083333
534,4.17,4,0.058611111
535,4.171,4,0.145833333
536,4.172,4,0.163
537,4.173,4,0.046611111
538,4.174,4,0.139694444
539,4.175,4,0.11625
540,4.176,4,0.116527778
541,4.177,4,0.077777778
542,4.178,4,0.097152778
543,4.179,4,0.197875
544,4.18,4,0.046444444
545,4.181,4,0.046444444
546,4.182,4,0.192962963
547,4.183,4,0.096342593
548,4.184,4,0.115555556
549,4.185,4,0.096296296
550,4.186,4,0.077037037
551,4.187,4,0.173611111
552,4.188,4,0.173472222
553,4.189,4,0.0575
554,4.19,4,0.0575
555,4.191,4,0.171805556
556,4.192,4,0.095416667
557,4.193,4,0.076388889
558,4.194,4,0.114722222
559,4.195,4,0.114583333
560,4.196,4,0.114583333
561,4.197,4,0.114722222
562,4.198,4,0.114583333
563,4.199,4,0.114583333
564,4.2,4,0.114583333
565,4.201,4,0.076388889
566,4.202,4,0.095486111
567,4.203,4,0.114513889
568,4.204,4,0.114166667
569,4.205,4,0.170555556
570,4.206,4,0.113611111
571,4.207,4,0.075648148
572,4.208,4,0.09462963
573,4.209,4,0.113541667
574,4.21,4,0.113472222
575,4.211,4,0.113472222
576,4.212,4,0.094560185
577,4.213,4,0.075648148
578,4.214,4,0.151388889
579,4.215,4,0.075555556
580,4.216,4,0.113194444
581,4.217,4,0.113472222
582,4.218,4,0.141840278
583,4.219,4,0.056458333
584,4.22,4,0.140451389
585,4.221,4,0.1403125
586,4.222,4,0.056180556
587,4.223,4,0.084340278
588,4.224,4,0.112430556
589,4.225,4,0.084270833
590,4.226,4,0.056180556
591,4.227,4,0.196979167
592,4.228,4,0.09375
593,4.229,4,0.075
594,4.23,4,0.149212963
595,4.231,4,0.074259259
0,3.628,3,0.074814815
1,3.629,3,0.053439153
2,3.63,3,0.032063492
3,3.631,3,0.032063492
4,3.632,3,0.032063492
5,3.633,3,0.018726852
6,3.634,3,0.018726852
7,3.635,3,0.018726852
8,3.636,3,0.018726852
9,3.637,3,0.018726852
10,3.638,3,0.018726852
11,3.639,3,0.032380952
12,3.64,3,0.032380952
13,3.641,3,0.032380952
14,3.642,3,0.073343254
15,3.643,3,0.637569444
16,3.644,3,0.019166667
17,3.645,3,0.019166667
18,3.646,3,0.019166667
19,3.647,3,0.019166667
20,3.648,3,0.019166667
21,3.649,3,0.032527778
22,3.65,3,0.045888889
23,3.651,3,0.045888889
24,3.652,3,0.354027778
25,3.653,3,0.757986111
26,3.654,3,0.057847222
27,3.655,3,0.082592593
28,3.656,3,0.102476852
29,3.657,3,0.180347222
30,3.658,3,0.141410256
31,3.659,3,0.018910256
32,3.66,3,0.018910256
33,3.661,3,0.018910256
34,3.662,3,0.018910256
35,3.663,3,0.018910256
36,3.664,3,0.050288462
37,3.665,3,0.081666667
38,3.666,3,0.280972222
39,3.667,3,0.031527778
40,3.668,3,0.031527778
41,3.669,3,0.031527778
42,3.67,3,0.413444444
43,3.671,3,0.052166667
44,3.672,3,0.052166667
45,3.673,3,0.450694444
46,3.674,3,0.046111111
47,3.675,3,0.046111111
48,3.676,3,0.070069444
49,3.677,3,0.070069444
50,3.678,3,0.585
51,3.679,3,0.075138889
52,3.68,3,0.25
53,3.681,3,0.202916667
54,3.682,3,0.030777778
55,3.683,3,0.030777778
56,3.684,3,0.030777778
57,3.685,3,0.030777778
58,3.686,3,0.030777778
59,3.687,3,1.166468254
60,3.688,3,0.047857143
61,3.689,3,0.047857143
62,3.69,3,0.219345238
63,3.691,3,0.056666667
64,3.692,3,0.056666667
65,3.693,3,0.085601852
66,3.694,3,0.114537037
67,3.695,3,0.977013889
68,3.696,3,0.091041667
69,3.697,3,0.409583333
70,3.698,3,0.074444444
71,3.699,3,0.074444444
72,3.7,3,0.189166667
73,3.701,3,0.384861111
74,3.702,3,0.077166667
75,3.703,3,0.077166667
76,3.704,3,0.284173611
77,3.705,3,0.099513889
78,3.706,3,0.0696875
79,3.707,3,0.039861111
80,3.708,3,0.039861111
81,3.709,3,0.039861111
82,3.71,3,0.039861111
83,3.711,3,1.030069444
84,3.712,3,0.139722222
85,3.713,3,0.712083333
86,3.714,3,0.329652778
87,3.715,3,0.109930556
88,3.716,3,0.146111111
89,3.717,3,0.100850694
90,3.718,3,0.055590278
91,3.719,3,0.055590278
92,3.72,3,0.055590278
93,3.721,3,0.74291088
94,3.722,3,0.076342593
95,3.723,3,0.076342593
96,3.724,3,0.348356481
97,3.725,3,0.155092593
98,3.726,3,0.528641975
99,3.727,3,0.05308642
100,3.728,3,0.05308642
101,3.729,3,0.05308642
102,3.73,3,0.542052469
103,3.731,3,0.05462963
104,3.732,3,0.05462963
105,3.733,3,0.05462963
106,3.734,3,0.05462963
107,3.735,3,0.419814815
108,3.736,3,0.341296296
109,3.737,3,0.341296296
110,3.738,3,0.429675926
111,3.739,3,0.129305556
112,3.74,3,0.129305556
113,3.741,3,0.087361111
114,3.742,3,0.087361111
115,3.743,3,0.087361111
116,3.744,3,0.399027778
117,3.745,3,0.133055556
118,3.746,3,12.56680556
119,3.747,3,0.416840278
120,3.748,3,0.092569444
121,3.749,3,0.233090278
122,3.75,3,0.314351852
123,3.751,3,0.094212963
124,3.752,3,0.062685185
125,3.753,3,0.062685185
126,3.754,3,0.094768519
127,3.755,3,0.126851852
128,3.756,3,0.128703704
129,3.757,3,0.296046296
130,3.758,3,0.077
131,3.759,3,0.077
132,3.76,3,0.427638889
133,3.761,3,0.039444444
134,3.762,3,0.039444444
135,3.763,3,0.039444444
136,3.764,3,0.039444444
137,3.765,3,0.897777778
138,3.766,3,0.10125
139,3.767,3,0.201527778
140,3.768,3,0.253611111
141,3.769,3,0.051111111
142,3.77,3,0.051111111
143,3.771,3,0.051111111
144,3.772,3,0.27287037
145,3.773,3,0.068981481
146,3.774,3,0.068981481
147,3.775,3,0.420555556
148,3.776,3,0.140277778
149,3.777,3,0.097048611
150,3.778,3,0.053819444
151,3.779,3,0.053819444
152,3.78,3,0.053819444
153,3.781,3,0.497425595
154,3.782,3,0.062698413
155,3.783,3,0.062698413
156,3.784,3,0.062698413
157,3.785,3,0.07462963
158,3.786,3,0.07462963
159,3.787,3,0.07462963
160,3.788,3,0.152037037
161,3.789,3,0.329074074
162,3.79,3,0.050555556
163,3.791,3,0.050555556
164,3.792,3,0.050555556
165,3.793,3,0.050555556
166,3.794,3,0.116041667
167,3.795,3,0.116041667
168,3.796,3,0.295868056
169,3.797,3,0.059201389
170,3.798,3,0.059201389
171,3.799,3,0.059201389
172,3.8,3,0.241111111
173,3.801,3,0.07015873
174,3.802,3,0.07015873
175,3.803,3,0.07015873
176,3.804,3,0.303097042
177,3.805,3,0.044646465
178,3.806,3,0.044646465
179,3.807,3,0.044646465
180,3.808,3,0.044646465
181,3.809,3,0.044646465
182,3.81,3,0.336851852
183,3.811,3,0.171481481
184,3.812,3,0.103111111
185,3.813,3,0.103111111
186,3.814,3,0.180236111
187,3.815,3,0.172407407
188,3.816,3,0.087453704
189,3.817,3,0.087453704
190,3.818,3,0.070712963
191,3.819,3,0.053972222
192,3.82,3,0.053972222
193,3.821,3,0.053972222
194,3.822,3,0.053972222
195,3.823,3,0.296986111
196,3.824,3,0.107444444
197,3.825,3,0.107444444
198,3.826,3,0.122402778
199,3.827,3,0.137361111
200,3.828,3,0.124736111
201,3.829,3,0.112111111
202,3.83,3,0.112111111
203,3.831,3,0.050984848
204,3.832,3,0.050984848
205,3.833,3,0.050984848
206,3.834,3,0.050984848
207,3.835,3,0.050984848
208,3.836,3,0.311881313
209,3.837,3,0.097361111
210,3.838,3,0.097361111
211,3.839,3,0.097361111
212,3.84,3,0.116777778
213,3.841,3,0.116777778
214,3.842,3,0.094881944
215,3.843,3,0.072986111
216,3.844,3,0.072986111
217,3.845,3,0.072986111
218,3.846,3,0.1109375
219,3.847,3,0.148888889
220,3.848,3,0.175694444
221,3.849,3,0.2025
222,3.85,3,0.055227273
223,3.851,3,0.055227273
224,3.852,3,0.055227273
225,3.853,3,0.055227273
226,3.854,3,0.055227273
227,3.855,3,0.365593434
228,3.856,3,0.057348485
229,3.857,3,0.057348485
230,3.858,3,0.057348485
231,3.859,3,0.057348485
232,3.86,3,0.057348485
233,3.861,3,0.385478395
234,3.862,3,0.070061728
235,3.863,3,0.070061728
236,3.864,3,0.070061728
237,3.865,3,0.392762346
238,3.866,3,0.072685185
239,3.867,3,0.072685185
240,3.868,3,0.072685185
241,3.869,3,0.072685185
242,3.87,3,0.065361111
243,3.871,3,0.065361111
244,3.872,3,0.065361111
245,3.873,3,0.065361111
246,3.874,3,0.065361111
247,3.875,3,0.222685185
248,3.876,3,0.282106481
249,3.877,3,0.208742284
250,3.878,3,0.07595679
251,3.879,3,0.07595679
252,3.88,3,0.07595679
253,3.881,3,0.07595679
254,3.882,3,0.097698413
255,3.883,3,0.097698413
256,3.884,3,0.097698413
257,3.885,3,0.106835317
258,3.886,3,0.115972222
259,3.887,3,0.115972222
260,3.888,3,0.128763889
261,3.889,3,0.141555556
262,3.89,3,0.141555556
263,3.891,3,0.141555556
264,3.892,3,0.141555556
265,3.893,3,0.15925
266,3.894,3,0.176944444
267,3.895,3,0.15925
268,3.896,3,0.141555556
269,3.897,3,0.141555556
270,3.898,3,0.176944444
271,3.899,3,0.176944444
272,3.9,3,0.141555556
273,3.901,3,0.141555556
274,3.902,3,0.15925
275,3.903,3,0.176944444
276,3.904,3,0.176944444
277,3.905,3,0.176944444
278,3.906,3,0.15925
279,3.907,3,0.141555556
280,3.908,3,0.141555556
281,3.909,3,0.176944444
282,3.91,3,0.176944444
283,3.911,3,0.141555556
284,3.912,3,0.141555556
285,3.913,3,0.141555556
286,3.914,3,0.141555556
287,3.915,3,0.141555556
288,3.916,3,0.141555556
289,3.917,3,0.141555556
290,3.918,3,0.141555556
291,3.919,3,0.141555556
292,3.92,3,0.141555556
293,3.921,3,0.141555556
294,3.922,3,0.141555556
295,3.923,3,0.188740741
296,3.924,3,0.235925926
297,3.925,3,0.141555556
298,3.926,3,0.141555556
299,3.927,3,0.129759259
300,3.928,3,0.117962963
301,3.929,3,0.117962963
302,3.93,3,0.147453704
303,3.931,3,0.176944444
304,3.932,3,0.147453704
305,3.933,3,0.117962963
306,3.934,3,0.117962963
307,3.935,3,0.129759259
308,3.936,3,0.141555556
309,3.937,3,0.141555556
310,3.938,3,0.176944444
311,3.939,3,0.176944444
312,3.94,3,0.141555556
313,3.941,3,0.141555556
314,3.942,3,0.129759259
315,3.943,3,0.117962963
316,3.944,3,0.117962963
317,3.945,3,0.147488426
318,3.946,3,0.177013889
319,3.947,3,0.147534722
320,3.948,3,0.118055556
321,3.949,3,0.118055556
322,3.95,3,0.129861111
323,3.951,3,0.141666667
324,3.952,3,0.141666667
325,3.953,3,0.141666667
326,3.954,3,0.141666667
327,3.955,3,0.159375
328,3.956,3,0.177083333
329,3.957,3,0.159375
330,3.958,3,0.141666667
331,3.959,3,0.141666667
332,3.96,3,0.141666667
333,3.961,3,0.141666667
334,3.962,3,0.141666667
335,3.963,3,0.141666667
336,3.964,3,0.141666667
337,3.965,3,0.141666667
338,3.966,3,0.141666667
339,3.967,3,0.12140873
340,3.968,3,0.101150794
341,3.969,3,0.101150794
342,3.97,3,0.101150794
343,3.971,3,0.177013889
344,3.972,3,0.177013889
345,3.973,3,0.141666667
346,3.974,3,0.141666667
347,3.975,3,0.141666667
348,3.976,3,0.141666667
349,3.977,3,0.141666667
350,3.978,3,0.118055556
351,3.979,3,0.118055556
352,3.98,3,0.118055556
353,3.981,3,0.177083333
354,3.982,3,0.177083333
355,3.983,3,0.118055556
356,3.984,3,0.118055556
357,3.985,3,0.118055556
358,3.986,3,0.141666667
359,3.987,3,0.141666667
360,3.988,3,0.141666667
361,3.989,3,0.141666667
362,3.99,3,0.141666667
363,3.991,3,0.141666667
364,3.992,3,0.141666667
365,3.993,3,0.121428571
366,3.994,3,0.101190476
367,3.995,3,0.101190476
368,3.996,3,0.101190476
369,3.997,3,0.141666667
370,3.998,3,0.141666667
371,3.999,3,0.141666667
372,4,3,0.141666667
373,4.001,3,0.141666667
374,4.002,3,0.177083333
375,4.003,3,0.177083333
376,4.004,3,0.118055556
377,4.005,3,0.118055556
378,4.006,3,0.118055556
379,4.007,3,0.118055556
380,4.008,3,0.118055556
381,4.009,3,0.118055556
382,4.01,3,0.141666667
383,4.011,3,0.141666667
384,4.012,3,0.141638889
385,4.013,3,0.141611111
386,4.014,3,0.141611111
387,4.015,3,0.177013889
388,4.016,3,0.177013889
389,4.017,3,0.101190476
390,4.018,3,0.101190476
391,4.019,3,0.101190476
392,4.02,3,0.139136905
393,4.021,3,0.177083333
394,4.022,3,0.147569444
395,4.023,3,0.118055556
396,4.024,3,0.118055556
397,4.025,3,0.118055556
398,4.026,3,0.118055556
399,4.027,3,0.118055556
400,4.028,3,0.118055556
401,4.029,3,0.118055556
402,4.03,3,0.118055556
403,4.031,3,0.129861111
404,4.032,3,0.141666667
405,4.033,3,0.141666667
406,4.034,3,0.141666667
407,4.035,3,0.141666667
408,4.036,3,0.141666667
409,4.037,3,0.141666667
410,4.038,3,0.141666667
411,4.039,3,0.141666667
412,4.04,3,0.141666667
413,4.041,3,0.129861111
414,4.042,3,0.118055556
415,4.043,3,0.118055556
416,4.044,3,0.118055556
417,4.045,3,0.118055556
418,4.046,3,0.118055556
419,4.047,3,0.129861111
420,4.048,3,0.141666667
421,4.049,3,0.141666667
422,4.05,3,0.141666667
423,4.051,3,0.141666667
424,4.052,3,8.519166667
425,4.053,3,0.137638889
426,4.054,3,0.206597222
427,4.055,3,0.068819444
428,4.056,3,0.137638889
429,4.057,3,0.183703704
430,4.058,3,0.091851852
431,4.059,3,0.1375
432,4.06,3,0.183009259
433,4.061,3,0.091574074
434,4.062,3,0.091574074
435,4.063,3,0.114467593
436,4.064,3,0.206180556
437,4.065,3,0.091759259
438,4.066,3,0.11462963
439,4.067,3,0.114537037
440,4.068,3,0.091574074
441,4.069,3,0.1375
442,4.07,3,0.172048611
443,4.071,3,0.068819444
444,4.072,3,0.103159722
445,4.073,3,0.206388889
446,4.074,3,0.091759259
447,4.075,3,0.114699074
448,4.076,3,0.137638889
449,4.077,3,0.114652778
450,4.078,3,0.091666667
451,4.079,3,0.1375
452,4.08,3,0.171875
453,4.081,3,0.06875
454,4.082,3,0.171875
455,4.083,3,0.1375
456,4.084,3,0.091666667
457,4.085,3,0.114652778
458,4.086,3,0.114652778
459,4.087,3,0.091666667
460,4.088,3,0.183240741
461,4.089,3,0.091759259
462,4.09,3,0.165277778
463,4.091,3,0.055
464,4.092,3,0.055
465,4.093,3,0.137361111
466,4.094,3,0.137638889
467,4.095,3,0.137638889
468,4.096,3,0.206041667
469,4.097,3,0.114467593
470,4.098,3,0.091574074
471,4.099,3,0.091666667
472,4.1,3,0.114722222
473,4.101,3,0.137708333
474,4.102,3,0.103159722
475,4.103,3,0.068680556
476,4.104,3,0.171701389
477,4.105,3,0.091851852
478,4.106,3,0.114953704
479,4.107,3,0.114953704
480,4.108,3,0.091851852
481,4.109,3,0.286111111
482,4.11,3,0.091666667
483,4.111,3,0.091666667
484,4.112,3,0.091666667
485,4.113,3,0.091666667
486,4.114,3,0.114583333
487,4.115,3,0.1375
488,4.116,3,0.114583333
489,4.117,3,0.091666667
490,4.118,3,0.091666667
491,4.119,3,0.183333333
492,4.12,3,0.091666667
493,4.121,3,0.091666667
494,4.122,3,0.091666667
495,4.123,3,0.091666667
496,4.124,3,0.183333333
497,4.125,3,0.091666667
498,4.126,3,0.114583333
499,4.127,3,0.114583333
500,4.128,3,0.091666667
501,4.129,3,0.1375
502,4.13,3,0.091666667
503,4.131,3,0.114583333
504,4.132,3,0.1375
505,4.133,3,0.114583333
506,4.134,3,0.091666667
507,4.135,3,0.1375
508,4.136,3,0.1375
509,4.137,3,0.091666667
510,4.138,3,0.114583333
511,4.139,3,0.1375
512,4.14,3,0.114583333
513,4.141,3,0.091666667
514,4.142,3,0.091666667
515,4.143,3,0.114583333
516,4.144,3,0.1375
517,4.145,3,0.114583333
518,4.146,3,0.091666667
519,4.147,3,0.1375
520,4.148,3,0.091666667
521,4.149,3,0.091666667
522,4.15,3,0.091666667
523,4.151,3,0.20625
524,4.152,3,0.09625
525,4.153,3,0.055
526,4.154,3,0.055
527,4.155,3,0.20625
528,4.156,3,0.1375
529,4.157,3,0.114583333
530,4.158,3,0.091666667
531,4.159,3,0.091666667
532,4.16,3,0.114583333
533,4.161,3,0.1375
534,4.162,3,0.1375
535,4.163,3,0.103125
536,4.164,3,0.06875
537,4.165,3,0.171875
538,4.166,3,0.091666667
539,4.167,3,0.080208333
540,4.168,3,0.06875
541,4.169,3,0.171875
542,4.17,3,0.06875
543,4.171,3,0.06875
544,4.172,3,0.183333333
545,4.173,3,0.091666667
546,4.174,3,0.1375
547,4.175,3,0.091666667
548,4.176,3,0.114583333
549,4.177,3,0.114583333
550,4.178,3,0.091666667
551,4.179,3,0.091666667
552,4.18,3,0.183333333
553,4.181,3,0.06875
554,4.182,3,0.06875
555,4.183,3,0.1375
556,4.184,3,0.1375
557,4.185,3,0.091666667
558,4.186,3,0.091666667
559,4.187,3,0.091666667
560,4.188,3,0.1375
561,4.189,3,0.183333333
562,4.19,3,0.091666667
563,4.191,3,0.091666667
564,4.192,3,0.091666667
565,4.193,3,0.091666667
566,4.194,3,0.1375
567,4.195,3,0.091666667
568,4.196,3,0.114583333
569,4.197,3,0.114583333
570,4.198,3,0.091666667
571,4.199,3,0.1375
572,4.2,3,0.06875
573,4.201,3,0.06875
574,4.202,3,0.1375
575,4.203,3,0.1375
576,4.204,3,0.06875
577,4.205,3,0.06875
578,4.206,3,0.1375
579,4.207,3,0.1375
580,4.208,3,0.091666667
581,4.209,3,0.114583333
582,4.21,3,0.114583333
583,4.211,3,0.091666667
584,4.212,3,0.1375
585,4.213,3,0.091666667
586,4.214,3,0.091666667
587,4.215,3,0.091666667
588,4.216,3,0.1375
589,4.217,3,0.1375
590,4.218,3,0.1375
591,4.219,3,0.06875
592,4.22,3,0.06875
593,4.221,3,0.06875
594,4.222,3,0.06875
595,4.223,3,0.183333333
596,4.224,3,0.091666667
597,4.225,3,0.091666667
598,4.226,3,0.114583333
599,4.227,3,0.103125
600,4.228,3,0.06875
601,4.229,3,0.103125
0,3.613,2,0.012166667
1,3.614,2,0.012166667
2,3.615,2,0.012166667
3,3.616,2,0.012166667
4,3.617,2,0.012166667
5,3.618,2,0.1971875
6,3.619,2,0.015104167
7,3.62,2,0.015104167
8,3.621,2,0.015104167
9,3.622,2,0.013425926
10,3.623,2,0.013425926
11,3.624,2,0.013425926
12,3.625,2,0.013425926
13,3.626,2,0.148333333
14,3.627,2,0.040462963
15,3.628,2,0.030347222
16,3.629,2,0.030347222
17,3.63,2,0.206694444
18,3.631,2,0.024333333
19,3.632,2,0.327944444
20,3.633,2,0.024333333
21,3.634,2,0.024333333
22,3.635,2,0.182083333
23,3.636,2,0.301944444
24,3.637,2,0.166319444
25,3.638,2,0.338541667
26,3.639,2,0.736371528
27,3.64,2,0.008038194
28,3.641,2,0.008038194
29,3.642,2,0.008038194
30,3.643,2,0.008038194
31,3.644,2,0.008038194
32,3.645,2,0.008038194
33,3.646,2,0.008038194
34,3.647,2,0.345694444
35,3.648,2,0.055555556
36,3.649,2,0.113287037
37,3.65,2,0.056018519
38,3.651,2,0.083472222
39,3.652,2,0.018950617
40,3.653,2,0.018950617
41,3.654,2,0.018950617
42,3.655,2,0.018950617
43,3.656,2,0.196022928
44,3.657,2,0.02531746
45,3.658,2,0.02531746
46,3.659,2,0.02531746
47,3.66,2,0.388115079
48,3.661,2,0.026309524
49,3.662,2,0.026309524
50,3.663,2,0.327136243
51,3.664,2,0.062962963
52,3.665,2,0.095694444
53,3.666,2,0.337021605
54,3.667,2,0.044382716
55,3.668,2,0.044382716
56,3.669,2,0.044382716
57,3.67,2,1.627608025
58,3.671,2,0.19037037
59,3.672,2,0.268935185
60,3.673,2,0.07712963
61,3.674,2,0.05154321
62,3.675,2,0.02595679
63,3.676,2,0.02595679
64,3.677,2,0.02595679
65,3.678,2,0.02595679
66,3.679,2,1.302638889
67,3.68,2,0.174027778
68,3.681,2,0.169404762
69,3.682,2,0.076587302
70,3.683,2,0.076587302
